title,journal,year,volume,issue,theory,quant,hypo_testing,hypo_explicit,table,hypo,var,coef,se,t-value,z-value,OR,95% CI (lb),95% CI (ub),99.9% CI (lb),99.9% CI (ub),test,test_type,should_be_test_type,note
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,2,1,18_19 years ,-0.0016,0.0003,,,,,,,,FE negative binomial regression,0,1,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,2,1, >=20 years ,-0.0009,0.0002,,,,,,,,FE negative binomial regression,0,1,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,2,1,Not age-graded,-0.0002,0.0001,,,,,,,,FE negative binomial regression,0,1,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,2,1,0_1 years     ,0,0.0001,,,,,,,,FE negative binomial regression,0,1,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,2,1,2_3 years,0.0001,0.0001,,,,,,,,FE negative binomial regression,0,1,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,2,1,4_5 years ,0.0001,0.0001,,,,,,,,FE negative binomial regression,0,1,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,2,1, 6_7 year2,-0.0005,0.0003,,,,,,,,FE negative binomial regression,0,1,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,2,1,8_9 years ,-0.0019,0.0004,,,,,,,,FE negative binomial regression,0,1,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,2,1,10_11 years,0.0026,0.0004,,,,,,,,FE negative binomial regression,0,1,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,2,1,12_13 years,-0.0024,0.0005,,,,,,,,FE negative binomial regression,0,1,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,2,1,14_15 years,-0.0056,0.0006,,,,,,,,FE negative binomial regression,0,1,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,2,1,16_17 years,-0.0028,0.0006,,,,,,,,FE negative binomial regression,0,1,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,2,1,18_19 years ,-0.0027,0.0006,,,,,,,,FE negative binomial regression,0,1,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,2,1, >=20 years ,-0.0065,0.0004,,,,,,,,FE negative binomial regression,0,1,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0,Concentrated disadvantage ,0.0018,0.0011,,,,,,,,FE negative binomial regression,0,,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0,Residential stability,-0.204,0.0141,,,,,,,,FE negative binomial regression,0,,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0, Percent Black   ,0.0029,0.0009,,,,,,,,FE negative binomial regression,0,,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0, Percent Latino,0.0047,0.0008,,,,,,,,FE negative binomial regression,0,,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0,Percent Asian,-0.0001,0.0013,,,,,,,,FE negative binomial regression,0,,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0,Percent other race,0.0023,0.0021,,,,,,,,FE negative binomial regression,0,,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0,Population count ,-0.0008,0,,,,,,,,FE negative binomial regression,0,,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0,Concentrated disadvantage ,0.0104,0.0013,,,,,,,,FE negative binomial regression,0,,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0,Residential stability ,-0.0592,0.0158,,,,,,,,FE negative binomial regression,0,,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0,Percent Black   ,0.0029,0.0008,,,,,,,,FE negative binomial regression,0,,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0,Percent Latino,0.0032,0.0007,,,,,,,,FE negative binomial regression,0,,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0,Percent Asian,0.0002,0.0012,,,,,,,,FE negative binomial regression,0,,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0,Percent other race,0.0038,0.0017,,,,,,,,FE negative binomial regression,0,,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0, Population densityb ,0,0.0001,,,,,,,,FE negative binomial regression,0,,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0,Concentrated disadvantage ,0.0019,0.0013,,,,,,,,FE negative binomial regression,0,,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0,Residential stability,-0.3178,0.0174,,,,,,,,FE negative binomial regression,0,,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0, Percent Black   ,0.0175,0.001,,,,,,,,FE negative binomial regression,0,,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0, Percent Latino,0.0106,0.0009,,,,,,,,FE negative binomial regression,0,,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0,Percent Asian,-0.0021,0.0015,,,,,,,,FE negative binomial regression,0,,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0,Percent other race,0.0158,0.0025,,,,,,,,FE negative binomial regression,0,,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0,Population count ,-0.0007,0,,,,,,,,FE negative binomial regression,0,,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0,Concentrated disadvantage ,0.0256,0.0016,,,,,,,,FE negative binomial regression,0,,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0,Residential stability ,-0.0644,0.02,,,,,,,,FE negative binomial regression,0,,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0,Percent Black   ,0.0029,0.0009,,,,,,,,FE negative binomial regression,0,,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0,Percent Latino,0.0058,0.0008,,,,,,,,FE negative binomial regression,0,,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0,Percent Asian,-0.0026,0.0013,,,,,,,,FE negative binomial regression,0,,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0,Percent other race,0.0151,0.002,,,,,,,,FE negative binomial regression,0,,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0, Population densityb ,-0.0009,0.0002,,,,,,,,FE negative binomial regression,0,,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0,Concentrated disadvantage ,0.0003,0.0007,,,,,,,,FE negative binomial regression,0,,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0,Residential stability,-0.2242,0.0083,,,,,,,,FE negative binomial regression,0,,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0, Percent Black   ,0.0017,0.0005,,,,,,,,FE negative binomial regression,0,,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0, Percent Latino,-0.0006,0.0004,,,,,,,,FE negative binomial regression,0,,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0,Percent Asian,-0.0085,0.0008,,,,,,,,FE negative binomial regression,0,,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0,Percent other race,0.0032,0.0013,,,,,,,,FE negative binomial regression,0,,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0,Population count ,-0.0006,0,,,,,,,,FE negative binomial regression,0,,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0,Concentrated disadvantage ,0.0111,0.0008,,,,,,,,FE negative binomial regression,0,,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0,Residential stability ,-0.0677,0.0101,,,,,,,,FE negative binomial regression,0,,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0,Percent Black   ,-0.0001,0.0005,,,,,,,,FE negative binomial regression,0,,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0,Percent Latino,0.0017,0.0004,,,,,,,,FE negative binomial regression,0,,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0,Percent Asian,-0.0014,0.0007,,,,,,,,FE negative binomial regression,0,,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0,Percent other race,0.008,0.001,,,,,,,,FE negative binomial regression,0,,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0, Population densityb ,-0.0009,0.0001,,,,,,,,FE negative binomial regression,0,,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0,Concentrated disadvantage ,0.0026,0.0005,,,,,,,,FE negative binomial regression,0,,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0,Residential stability,-0.1173,0.0065,,,,,,,,FE negative binomial regression,0,,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0, Percent Black   ,-0.0022,0.0004,,,,,,,,FE negative binomial regression,0,,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0, Percent Latino,-0.004,0.0003,,,,,,,,FE negative binomial regression,0,,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0,Percent Asian,-0.0062,0.0006,,,,,,,,FE negative binomial regression,0,,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0,Percent other race,-0.0009,0.001,,,,,,,,FE negative binomial regression,0,,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0,Population count ,-0.0006,0,,,,,,,,FE negative binomial regression,0,,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0,Concentrated disadvantage ,0.0008,0.0006,,,,,,,,FE negative binomial regression,0,,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0,Residential stability ,-0.0347,0.0078,,,,,,,,FE negative binomial regression,0,,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0,Percent Black   ,0,0.0004,,,,,,,,FE negative binomial regression,0,,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0,Percent Latino,0.0005,0.0003,,,,,,,,FE negative binomial regression,0,,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0,Percent Asian,0.0002,0.0005,,,,,,,,FE negative binomial regression,0,,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0,Percent other race,0.0006,0.0008,,,,,,,,FE negative binomial regression,0,,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0, Population densityb ,-0.0004,0.0001,,,,,,,,FE negative binomial regression,0,,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0,Concentrated disadvantage ,0.0001,0.0009,,,,,,,,FE negative binomial regression,0,,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0,Residential stability,-0.0427,0.011,,,,,,,,FE negative binomial regression,0,,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0, Percent Black   ,0.0025,0.0007,,,,,,,,FE negative binomial regression,0,,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0, Percent Latino,0.0037,0.0006,,,,,,,,FE negative binomial regression,0,,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0,Percent Asian,-0.0043,0.0009,,,,,,,,FE negative binomial regression,0,,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0,Percent other race,0.0025,0.0015,,,,,,,,FE negative binomial regression,0,,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0,Population count ,-0.0007,0,,,,,,,,FE negative binomial regression,0,,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0,Concentrated disadvantage ,0.0043,0.001,,,,,,,,FE negative binomial regression,0,,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0,Residential stability ,-0.0565,0.0124,,,,,,,,FE negative binomial regression,0,,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0,Percent Black   ,0.0009,0.0006,,,,,,,,FE negative binomial regression,0,,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0,Percent Latino,0.0013,0.0005,,,,,,,,FE negative binomial regression,0,,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0,Percent Asian,-0.001,0.0008,,,,,,,,FE negative binomial regression,0,,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0,Percent other race,0.0083,0.0012,,,,,,,,FE negative binomial regression,0,,
VOLUNTARY ORGANIZATIONS AND NEIGHBORHOOD CRIME: A DYNAMIC PERSPECTIVE ,crim,2016,54,2,0,1,1,0,3,0, Population densityb ,-0.0004,0.0001,,,,,,,,FE negative binomial regression,0,,
CAN RATIONAL CHOICE BE CONSIDERED A GENERAL THEORY OF CRIME? EVIDENCE FROM INDIVIDUAL-LEVEL PANEL DATA ,crim,2016,54,1,0,1,1,0,2,1,Certainty of Apprehension (P) ,-0.138,0.025,,,,,,,,poisson regression,2,,
CAN RATIONAL CHOICE BE CONSIDERED A GENERAL THEORY OF CRIME? EVIDENCE FROM INDIVIDUAL-LEVEL PANEL DATA ,crim,2016,54,1,0,1,1,0,2,1,Severity of Sanction (f),-0.01,0.022,,,,,,,,poisson regression,2,,
CAN RATIONAL CHOICE BE CONSIDERED A GENERAL THEORY OF CRIME? EVIDENCE FROM INDIVIDUAL-LEVEL PANEL DATA ,crim,2016,54,1,0,1,1,0,2,1,Social Rewards (Y1),0.173,0.026,,,,,,,,poisson regression,2,,
CAN RATIONAL CHOICE BE CONSIDERED A GENERAL THEORY OF CRIME? EVIDENCE FROM INDIVIDUAL-LEVEL PANEL DATA ,crim,2016,54,1,0,1,1,0,2,1,Personal Rewards (Y2) ,0.152,0.022,,,,,,,,poisson regression,2,,
CAN RATIONAL CHOICE BE CONSIDERED A GENERAL THEORY OF CRIME? EVIDENCE FROM INDIVIDUAL-LEVEL PANEL DATA ,crim,2016,54,1,0,1,1,0,2,1,Certainty of Apprehension (P) ,-0.238,0.078,,,,,,,,poisson regression,2,,
CAN RATIONAL CHOICE BE CONSIDERED A GENERAL THEORY OF CRIME? EVIDENCE FROM INDIVIDUAL-LEVEL PANEL DATA ,crim,2016,54,1,0,1,1,0,2,1,Severity of Sanction (f),0.064,0.072,,,,,,,,poisson regression,2,,
CAN RATIONAL CHOICE BE CONSIDERED A GENERAL THEORY OF CRIME? EVIDENCE FROM INDIVIDUAL-LEVEL PANEL DATA ,crim,2016,54,1,0,1,1,0,2,1,Social Rewards (Y1),0.202,0.082,,,,,,,,poisson regression,2,,
CAN RATIONAL CHOICE BE CONSIDERED A GENERAL THEORY OF CRIME? EVIDENCE FROM INDIVIDUAL-LEVEL PANEL DATA ,crim,2016,54,1,0,1,1,0,2,1,Personal Rewards (Y2) ,0.233,0.084,,,,,,,,poisson regression,2,,
CAN RATIONAL CHOICE BE CONSIDERED A GENERAL THEORY OF CRIME? EVIDENCE FROM INDIVIDUAL-LEVEL PANEL DATA ,crim,2016,54,1,0,1,1,0,2,1,Certainty of Apprehension (P) ,-0.15,0.044,,,,,,,,poisson regression,2,,
CAN RATIONAL CHOICE BE CONSIDERED A GENERAL THEORY OF CRIME? EVIDENCE FROM INDIVIDUAL-LEVEL PANEL DATA ,crim,2016,54,1,0,1,1,0,2,1,Severity of Sanction (f),-0.073,0.047,,,,,,,,poisson regression,2,,
CAN RATIONAL CHOICE BE CONSIDERED A GENERAL THEORY OF CRIME? EVIDENCE FROM INDIVIDUAL-LEVEL PANEL DATA ,crim,2016,54,1,0,1,1,0,2,1,Social Rewards (Y1),0.1,0.051,,,,,,,,poisson regression,2,,
CAN RATIONAL CHOICE BE CONSIDERED A GENERAL THEORY OF CRIME? EVIDENCE FROM INDIVIDUAL-LEVEL PANEL DATA ,crim,2016,54,1,0,1,1,0,2,1,Personal Rewards (Y2) ,0.093,0.049,,,,,,,,poisson regression,2,,
CAN RATIONAL CHOICE BE CONSIDERED A GENERAL THEORY OF CRIME? EVIDENCE FROM INDIVIDUAL-LEVEL PANEL DATA ,crim,2016,54,1,0,1,1,0,2,1,Certainty of Apprehension (P) ,-0.165,0.08,,,,,,,,poisson regression,2,,
CAN RATIONAL CHOICE BE CONSIDERED A GENERAL THEORY OF CRIME? EVIDENCE FROM INDIVIDUAL-LEVEL PANEL DATA ,crim,2016,54,1,0,1,1,0,2,1,Severity of Sanction (f),-0.044,0.131,,,,,,,,poisson regression,2,,
CAN RATIONAL CHOICE BE CONSIDERED A GENERAL THEORY OF CRIME? EVIDENCE FROM INDIVIDUAL-LEVEL PANEL DATA ,crim,2016,54,1,0,1,1,0,2,1,Social Rewards (Y1),0.336,0.069,,,,,,,,poisson regression,2,,
CAN RATIONAL CHOICE BE CONSIDERED A GENERAL THEORY OF CRIME? EVIDENCE FROM INDIVIDUAL-LEVEL PANEL DATA ,crim,2016,54,1,0,1,1,0,2,1,Personal Rewards (Y2) ,0.062,0.089,,,,,,,,poisson regression,2,,
CAN RATIONAL CHOICE BE CONSIDERED A GENERAL THEORY OF CRIME? EVIDENCE FROM INDIVIDUAL-LEVEL PANEL DATA ,crim,2016,54,1,0,1,1,0,2,1,Certainty of Apprehension (P) ,0.018,0.006,,,,,,,,OLS,2,,
CAN RATIONAL CHOICE BE CONSIDERED A GENERAL THEORY OF CRIME? EVIDENCE FROM INDIVIDUAL-LEVEL PANEL DATA ,crim,2016,54,1,0,1,1,0,2,1,Severity of Sanction (f),0.002,0.006,,,,,,,,OLS,2,,
CAN RATIONAL CHOICE BE CONSIDERED A GENERAL THEORY OF CRIME? EVIDENCE FROM INDIVIDUAL-LEVEL PANEL DATA ,crim,2016,54,1,0,1,1,0,2,1,Social Rewards (Y1),-0.021,0.006,,,,,,,,OLS,2,,
CAN RATIONAL CHOICE BE CONSIDERED A GENERAL THEORY OF CRIME? EVIDENCE FROM INDIVIDUAL-LEVEL PANEL DATA ,crim,2016,54,1,0,1,1,0,2,1,Personal Rewards (Y2) ,-0.025,0.007,,,,,,,,OLS,2,,
CAN RATIONAL CHOICE BE CONSIDERED A GENERAL THEORY OF CRIME? EVIDENCE FROM INDIVIDUAL-LEVEL PANEL DATA ,crim,2016,54,1,0,1,1,0,3,1,Certainty of Apprehension (P) ,-0.101,0.047,,,,,,,,poisson regression,2,,
CAN RATIONAL CHOICE BE CONSIDERED A GENERAL THEORY OF CRIME? EVIDENCE FROM INDIVIDUAL-LEVEL PANEL DATA ,crim,2016,54,1,0,1,1,0,3,1,Severity of Sanction (f),0.005,0.037,,,,,,,,poisson regression,2,,
CAN RATIONAL CHOICE BE CONSIDERED A GENERAL THEORY OF CRIME? EVIDENCE FROM INDIVIDUAL-LEVEL PANEL DATA ,crim,2016,54,1,0,1,1,0,3,1,Social Rewards (Y1),0.12,0.037,,,,,,,,poisson regression,2,,
CAN RATIONAL CHOICE BE CONSIDERED A GENERAL THEORY OF CRIME? EVIDENCE FROM INDIVIDUAL-LEVEL PANEL DATA ,crim,2016,54,1,0,1,1,0,3,1,Personal Rewards (Y2) ,0.144,0.034,,,,,,,,poisson regression,2,,
CAN RATIONAL CHOICE BE CONSIDERED A GENERAL THEORY OF CRIME? EVIDENCE FROM INDIVIDUAL-LEVEL PANEL DATA ,crim,2016,54,1,0,1,1,0,3,1,Certainty of Apprehension (P) ,-0.153,0.028,,,,,,,,poisson regression,2,,
CAN RATIONAL CHOICE BE CONSIDERED A GENERAL THEORY OF CRIME? EVIDENCE FROM INDIVIDUAL-LEVEL PANEL DATA ,crim,2016,54,1,0,1,1,0,3,1,Severity of Sanction (f),-0.016,0.028,,,,,,,,poisson regression,2,,
CAN RATIONAL CHOICE BE CONSIDERED A GENERAL THEORY OF CRIME? EVIDENCE FROM INDIVIDUAL-LEVEL PANEL DATA ,crim,2016,54,1,0,1,1,0,3,1,Social Rewards (Y1),0.197,0.034,,,,,,,,poisson regression,2,,
CAN RATIONAL CHOICE BE CONSIDERED A GENERAL THEORY OF CRIME? EVIDENCE FROM INDIVIDUAL-LEVEL PANEL DATA ,crim,2016,54,1,0,1,1,0,3,1,Personal Rewards (Y2) ,0.16,0.027,,,,,,,,poisson regression,2,,
CAN RATIONAL CHOICE BE CONSIDERED A GENERAL THEORY OF CRIME? EVIDENCE FROM INDIVIDUAL-LEVEL PANEL DATA ,crim,2016,54,1,0,1,1,0,3,1,Certainty of Apprehension (P) ,-0.124,0.026,,,,,,,,poisson regression,2,,
CAN RATIONAL CHOICE BE CONSIDERED A GENERAL THEORY OF CRIME? EVIDENCE FROM INDIVIDUAL-LEVEL PANEL DATA ,crim,2016,54,1,0,1,1,0,3,1,Severity of Sanction (f),-0.012,0.023,,,,,,,,poisson regression,2,,
CAN RATIONAL CHOICE BE CONSIDERED A GENERAL THEORY OF CRIME? EVIDENCE FROM INDIVIDUAL-LEVEL PANEL DATA ,crim,2016,54,1,0,1,1,0,3,1,Social Rewards (Y1),0.169,0.026,,,,,,,,poisson regression,2,,
